spined	A heavily spined cactus grew nearby.	附近长着一株密布尖刺的仙人掌。
occlude	A fallen leaf can occlude the drain.	一片落叶就可能堵住排水口。
unliterary	Her diary uses plain, unliterary language.	她的日记使用朴素、不加修饰的语言。
amiability	Her amiability made newcomers feel welcome.	她的友善使新来的人感到受欢迎。
sideshow	The fair included a lively sideshow.	集市上有一场热闹的杂耍表演。
idolatrize	Some fans idolatrize their favourite singers.	一些歌迷盲目崇拜自己喜爱的歌手。
naysay	He seemed determined to naysay every suggestion.	他似乎决心反对每一项建议。
unscrupulousness	The investigation exposed the dealer's unscrupulousness.	调查揭露了商人不择手段的行径。
comprehensively	The report covers the subject comprehensively.	这份报告全面涵盖了这个主题。
notate	The composer began to notate the melody.	作曲家开始把旋律记成乐谱。
ail	What seems to ail the old horse?	那匹老马似乎哪里不舒服？
mitigant	The measure was intended to have a mitigant effect.	这项措施旨在起缓解作用。
restiveness	The horses' restiveness worried the rider.	马匹的躁动不安使骑手担心。
misperceive	We sometimes misperceive silence as agreement.	我们有时把沉默误解为同意。
archetypally	The hero behaves archetypally throughout the tale.	这位英雄在整个故事中都表现出典型模式。
uncontroversial	They began with an uncontroversial proposal.	他们以一项没有争议的提议开始。
earthshaking	The discovery was truly earthshaking.	这项发现确实具有划时代意义。
ill-paying	She left an ill-paying job.	她辞去了一份工资低廉的工作。
shortrange	The team tested a short-range radio.	团队测试了一台短程无线电设备。
pharisaic	The narrator exposes his pharisaic moralising.	叙述者揭露了他伪善的道德说教。
regulatory	The company faces new regulatory requirements.	公司面临新的监管要求。
naivete	Her honest question revealed a touching naivete.	她诚实的提问显露出动人的天真。
peery	The peery child watched the stranger closely.	那个疑心重的孩子紧盯着陌生人。
inculpate	The letter seemed to inculpate the missing clerk.	这封信似乎表明失踪的职员有罪。
warrantable	Her caution was entirely warrantable.	她的谨慎完全合乎情理。
inadvertence	The omission resulted from inadvertence.	遗漏是疏忽造成的。
immutability	The essay questions the supposed immutability of traditions.	这篇文章质疑传统所谓的不变性。
satiated	After the feast, everyone felt satiated.	盛宴之后，大家都感到心满意足。
excitability	The puppy's excitability made training difficult.	小狗容易兴奋，使训练变得困难。
supererogatory	The extra explanation seemed supererogatory.	额外的解释似乎有些多余。
overdraw	Be careful not to overdraw your account.	小心不要透支账户。
chantey	The sailors sang a lively chantey.	水手们唱着欢快的船歌。
slipperiness	The floor's slipperiness made walking difficult.	地板湿滑，让人难以行走。
upheave	Growing roots can upheave the pavement.	生长的树根能顶起路面。
volant	The shield depicts a bird volant.	盾徽上描绘着一只飞鸟。
mordacious	Her mordacious wit spared nobody.	她辛辣的机智对谁都不留情。
besmear	The children would besmear the walls with mud.	孩子们会用泥巴把墙涂得脏兮兮。
amphitheater	The audience filled the outdoor amphitheater.	观众坐满了露天圆形剧场。
preordain	Early setbacks do not preordain failure.	早期的挫折并不注定失败。
heedful	Be heedful of the warning signs.	要留意警示标志。
transposition	The mistake involved a transposition of two digits.	这个错误是把两个数字颠倒了。
bowler	He wore a black bowler.	他戴着一顶黑色圆顶礼帽。
gesticulation	His energetic gesticulation accompanied every sentence.	他说每句话时都伴随着有力的手势。
adjuration	Her urgent adjuration made him reconsider.	她急切的恳求使他重新考虑。
bursar	The bursar explained the tuition payment schedule.	财务主管解释了学费支付安排。
polemics	She preferred research to political polemics.	比起政治论战，她更喜欢研究。
reck	He seemed to reck little of danger.	他似乎不太在意危险。
benignant	The teacher gave a benignant smile.	老师露出了慈祥的微笑。
volitive	The grammar chapter examines volitive expressions.	语法章节考察了表示意愿的表达。
befog	Technical jargon can befog the discussion.	专业术语会使讨论变得晦涩难懂。
ultramontane	The travellers reached an ultramontane village.	旅行者们到达了山那边的一个村庄。
aliment	The travellers searched for shelter and aliment.	旅行者们寻找住处和食物。
vivify	Personal details can vivify a biography.	个人细节可以使传记更加生动。
foliate	A foliate pattern decorated the frame.	叶状图案装饰着画框。
accouter	The expedition needed funds to accouter its members.	探险队需要资金为成员配备装备。
spinous	The plant has a spinous stem.	这种植物的茎上有刺。
unsavory	The investigation uncovered several unsavory dealings.	调查揭露了几笔不光彩的交易。
alderman	The alderman listened to residents' concerns.	市议员听取了居民的担忧。
colloquialism	That colloquialism is common in this region.	那种口语表达在这个地区很常见。
assonate	The vowels assonate across the two lines.	这两行诗中的元音形成了类韵。
neology	The essay explores neology in scientific writing.	这篇文章探讨了科学写作中的新词创造。
becalm	The dying wind threatened to becalm the yacht.	风力渐弱，帆船面临无风停航。
saponaceous	The solution left a saponaceous film.	溶液留下了一层肥皂似的薄膜。
assonant	The poem uses assonant vowel sounds.	这首诗使用了元音类韵。
altruist	The quiet altruist spent weekends helping strangers.	那位低调的利他主义者用周末帮助陌生人。
trestle	The workers rested the boards on a trestle.	工人们把木板放在支架上。
bombardier	The museum displayed a bombardier's logbook.	博物馆展出了一名投弹手的飞行日志。
centiliter	The vial holds one centiliter of liquid.	这个小瓶能装一厘升液体。
sapiential	The collection contains ancient sapiential writings.	这部文集收录了古代智慧著作。
vermicide	The historical catalogue listed a vermicide.	那份历史目录列出了一种驱虫药。
cadent	The dancers followed the cadent music.	舞者随着有节奏的音乐起舞。
beck	A clear beck runs beside the cottage.	一条清澈的小溪流经小屋旁。
caitiff	The knight denounced the traitor as a caitiff.	骑士斥责叛徒是个卑鄙之人。
presentient	She felt presentient of the coming change.	她预感到变化即将到来。
indicant	The researcher selected an indicant of soil quality.	研究者选取了一项土壤质量指标。
inculpable	The inquiry found the assistant inculpable.	调查认定那位助理无过失。
salvageable	Some of the damaged furniture is salvageable.	部分受损家具仍可修复利用。
monition	He ignored her gentle monition.	他无视了她温和的忠告。
demagoguery	The editorial warned against fear-driven demagoguery.	社论警告人们警惕利用恐惧煽动群众。
assessor	The assessor inspected the damaged building.	评估员检查了受损建筑。
athwart	A fallen branch lay athwart the path.	一根倒下的树枝横在小路上。
salutatory	She delivered a brief salutatory address.	她发表了一段简短的欢迎辞。
actuary	The actuary analysed the insurance data.	精算师分析了保险数据。
forerun	Dark clouds may forerun a storm.	乌云可能预示暴风雨。
onrush	We stepped aside from the onrush of commuters.	我们站到一旁，避开涌来的通勤人群。
imperceptive	He was imperceptive of her growing unease.	他没有察觉她越来越不安。
homonym	The teacher asked for an example of a homonym.	老师要求举一个同形同音异义词的例子。
bacchanalia	The festival became a noisy bacchanalia.	节庆变成了一场喧闹的狂欢。
antilogy	The critic identified an antilogy in the argument.	评论家指出了论证中的前后矛盾。
abridgement	This edition is an abridgement of the original.	这一版是原作的节略本。
brazier	They warmed their hands over a brazier.	他们在火盆上方暖手。
bullock	A bullock pulled the heavy cart.	一头阉牛拉着沉重的车。
knavery	The plot turns on the servant's knavery.	情节围绕仆人的欺诈行为展开。
annalist	The annalist recorded each year's harvest.	编年史作者记录了每年的收成。
misanthropy	His letters reveal a growing misanthropy.	他的信件流露出日益加深的厌世情绪。
abduction	The detective investigated an apparent abduction.	侦探调查了一起疑似绑架案。
federate	The associations agreed to federate.	这些协会同意联合起来。
sophistical	Her question exposed his sophistical reasoning.	她的问题揭穿了他的诡辩推理。
academician	The distinguished academician addressed the conference.	那位杰出的院士在会议上致辞。
itinerate	The preacher would itinerate among remote villages.	这位传教士常在偏远村庄之间巡回传教。
vinery	The gardener repaired the old vinery.	园丁修缮了旧葡萄温室。
belay	She learned to belay her climbing partner.	她学会了为攀岩伙伴作绳索保护。
xenophobe	The novel exposes the fears of a xenophobe.	小说揭示了一个仇外者的恐惧。
appertain	These duties appertain to the office.	这些职责属于该职位。
recrudescent	The report noted recrudescent tensions in the town.	报告指出镇上紧张局势再起。
protuberate	The roots protuberate above the soil.	这些树根突出于土面之上。
dipper	She filled a dipper from the bucket.	她从桶中舀满了一长柄勺水。
dissever	The quarrel threatened to dissever their friendship.	这场争吵几乎要割断他们的友谊。
peccant	The sermon urged the peccant to repent.	布道敦促有罪者悔改。
effuse	The blossoms effuse a delicate fragrance.	花朵散发出淡雅的香气。
botanize	We planned to botanize along the woodland path.	我们计划沿林间小路采集研究植物。
antecede	These documents antecede the official announcement.	这些文件早于官方公告。
precession	The demonstration shows the precession of a spinning top.	演示展示了旋转陀螺的进动。
educe	Careful questions can educe useful details.	细致的提问能引出有用的细节。
antemundane	The myth describes an antemundane darkness.	神话描述了世界形成之前的黑暗。
collier	The collier carried coal to the port.	运煤船把煤运到了港口。
antiquary	The antiquary examined the old coins.	古物研究者仔细查看了古币。
clothier	The clothier fitted him for a suit.	服装商为他量身配了一套西装。
bethink	She paused to bethink herself of the consequences.	她停下来思考后果。
subjacent	The roots reached the subjacent layer.	树根深入了下层。
witling	The play's witling mistakes mockery for intelligence.	剧中那个玩弄小聪明的人把嘲讽当成聪明。
bight	The ship anchored in a sheltered bight.	船在一个避风的海湾抛锚。
perspicacity	Her perspicacity revealed the flaw immediately.	她敏锐的洞察力让她立刻看出了缺陷。
beneficence	The hospital benefited from his beneficence.	医院受益于他的善行。
discountenance	The principal would discountenance any bullying.	校长不赞成任何欺凌行为。
aeronaut	The aeronaut checked the balloon's ropes.	气球驾驶员检查了气球的绳索。
AluminumAl	The frame is made of aluminum.	这个框架是铝制的。
distingusihed	A distinguished scientist opened the conference.	一位杰出的科学家为会议致开幕辞。
PhosphorusP	The sample contains a small amount of phosphorus.	样品含有少量磷。
avant-garde	The gallery supports avant-garde artists.	这家画廊支持先锋派艺术家。
anaerobic respiration	The lesson compares aerobic and anaerobic respiration.	这节课比较有氧呼吸和无氧呼吸。
temperate forest	Deer moved through the temperate forest.	鹿群穿行于温带森林。
Oxygen O	Plants release oxygen during photosynthesis.	植物在光合作用过程中释放氧气。
Iron Fe	The gate is made of iron.	这扇门是铁制的。
a. 灵巧的， 熟练的	The task requires patience and dexterity.	这项任务需要耐心和灵巧。
temperate grassland	The reserve protects a temperate grassland.	这个保护区保护着一片温带草原。
overstride	He tried to overstride the narrow ditch.	他试图跨过那条窄沟。
artificial fertilization	The textbook explains artificial fertilization in fish breeding.	教科书讲解了鱼类繁育中的人工受精。
sulfur disoxide	The monitor detected sulfur dioxide in the air.	监测仪检测到了空气中的二氧化硫。
prokaryotic cell	The diagram shows a prokaryotic cell.	这幅图展示了一个原核细胞。
attentively	The children listened attentively to the story.	孩子们聚精会神地听故事。
beddings	The report compares different beddings used for livestock.	报告比较了用于牲畜的不同垫料。
birdcage	She cleaned the empty birdcage.	她清洗了空鸟笼。
gy	The chart uses gy as an abbreviation for gray.	图表用 gy 作为灰色的缩写。
hur	The glossary lists hur as short for hurricane.	词汇表将 hur 列为 hurricane 的缩写。
organiser	The organiser confirmed the meeting time.	组织者确认了会议时间。
stopwatch	The coach clicked the stopwatch.	教练按了一下秒表。
windbreaker	He packed a light windbreaker.	他装上了一件轻便的防风夹克。
ambassadress	The ambassadress welcomed the delegation.	女大使欢迎代表团的到来。
foregone	Victory was not a foregone conclusion.	胜利并不是预先注定的。
provisionally	The date has been provisionally agreed.	日期已暂时商定。
creditworthiness	The bank assessed the company's creditworthiness.	银行评估了公司的信用状况。
bondholder	Each bondholder received a notice.	每位债券持有人都收到了一份通知。
demotivated	Repeated delays left the team demotivated.	反复延误使团队失去了动力。
passivity	Her passivity frustrated those seeking change.	她的被动态度使寻求改变的人感到沮丧。
accommodator	As an accommodator, he helped the two sides agree.	作为调解者，他帮助双方达成一致。
hoarding	Panic buying led to widespread hoarding.	恐慌性购买导致了普遍的囤积行为。
passbook	She took her passbook to the bank.	她带着存折去了银行。
nationalization	The proposal called for nationalization of the railway.	提案呼吁将铁路国有化。
bourse	The shares traded on the local bourse.	这些股票在当地交易所交易。
CBA	The report includes a CBA of the proposal.	报告包含对提案的成本效益分析。
underinsured	The assessment found the building underinsured.	评估发现这座建筑投保不足。
decertify	The board voted to decertify the programme.	委员会投票决定撤销对该项目的认证。
forwarder	The freight forwarder arranged the shipment.	货运代理安排了这批货的运输。
jobbing	A jobbing carpenter repaired the broken shelf.	一名做零活的木匠修好了坏书架。
revaluate	We need to revaluate the property.	我们需要重新评估这处房产。
assessable	The form lists the assessable assets.	表格列出了可评估的资产。
flier	A colourful flier advertised the concert.	一张彩色传单宣传了这场音乐会。
depositor	The depositor requested an account statement.	存款人要求提供一份账户明细。
haulage	The company specialises in road haulage.	这家公司专营公路货运。
agiotage	The historian studied nineteenth-century agiotage.	历史学家研究了十九世纪的汇兑投机。
quittance	The merchant issued a quittance for the payment.	商人为这笔付款开具了收据。
revaluation	The accounts reflect a revaluation of the building.	账目反映了对这栋建筑的重新估值。
licensor	The licensor approved the revised agreement.	许可方批准了修改后的协议。
counterfoil	Keep the counterfoil for your records.	保留存根备查。
benchmarking	The team uses benchmarking to compare performance.	团队使用基准比较来对比绩效。
spreadsheet	She recorded the expenses in a spreadsheet.	她把费用记在电子表格中。
underuse	We tend to underuse the meeting room.	我们往往没有充分利用会议室。
backhander	The investigation uncovered a secret backhander.	调查揭露了一笔秘密回扣。
ungeared	The report compared geared and ungeared companies.	报告比较了有负债和无负债的公司。
expropriation	The archive documents the expropriation of land.	档案记录了土地征收过程。
DP	The diagram marks the data-processing unit as DP.	图中用 DP 标示数据处理单元。
hypermarket	The hypermarket sells groceries and household goods.	大型超市出售食品杂货和家居用品。
intermediation	The lecture explained financial intermediation.	讲座讲解了金融中介活动。
bookkeeper	The bookkeeper reconciled the monthly accounts.	簿记员核对了月度账目。
codetermination	The agreement introduced codetermination at board level.	协议在董事会层面引入了劳资共同决策。
acknowledgement	We received an acknowledgement of our application.	我们收到了申请已被接收的确认。
MB	The image file occupies five MB.	这份图像文件占用五兆字节。
embarkation	Passengers waited in the embarkation hall.	乘客在登船大厅等候。
decentralization	The reform encouraged administrative decentralization.	改革推动了行政分权。
TT	The invoice requests payment by TT.	发票要求通过电汇付款。
XD	The market report marked the stock XD.	市场报告将这只股票标记为除息。
buyout	The managers proposed a buyout of the firm.	经理们提出收购这家公司。
overtrade	Rapid expansion can tempt a business to overtrade.	迅速扩张可能诱使企业过度经营。
appraiser	An independent appraiser examined the painting.	一位独立鉴定师检查了这幅画。
HRD	The HRD team organised a training workshop.	人力资源开发团队组织了一次培训研讨会。
bearish	The analyst sounded bearish about the sector.	这位分析师对该行业的前景持看跌态度。
debenture	The company issued a new debenture.	公司发行了一笔新的债券。
attn	She wrote attn before the recipient's name.	她在收件人姓名前写上了 attn。
arbitrageur	The arbitrageur compared prices across exchanges.	套利者比较了不同交易所的价格。
extractive	The region relies on extractive industries.	这个地区依赖采掘业。
capitalization	Check the capitalization of each heading.	检查每个标题的大小写。
fixable	Fortunately, the software bug is fixable.	幸运的是，这个软件漏洞可以修复。
RSVP	The invitation says RSVP by Friday.	请柬上写着请在周五前回复。
ETA	Our ETA is six this evening.	我们预计今晚六点到达。
kermis	The village held a lively kermis.	村里举行了一场热闹的露天集会。
take-over	The proposed take-over prompted staff questions.	拟议中的收购引发了员工的疑问。
p.a.	The notice lists the rent as twelve thousand p.a.	通知列出的租金是每年一万二千。
pseudo-academic	The article hid weak claims behind pseudo-academic language.	文章用伪学术语言掩饰了站不住脚的说法。
cut-rate	They bought cut-rate tickets for the show.	他们买到了这场演出的打折票。
Encl.	She added Encl. at the end of the letter.	她在信末加上了附件标记 Encl.。
D/A	The contract specifies D/A payment terms.	合同规定了以承兑交单方式付款。
b/e	The clerk entered b/e in the bill-of-exchange register.	职员在汇票登记簿中记入了缩写 b/e。
over-demand	The supplier struggled with sudden over-demand.	供应商难以应对突然过量的需求。
below-the-line	The campaign used below-the-line promotional activities.	这次营销使用了线下推广活动。
out-goings	She reviewed her monthly out-goings.	她检查了每月的开支。
cost-effectiveness	The evaluation compared the options' cost-effectiveness.	评估比较了各个方案的成本效益。
c/o	Address the letter to Maya c/o the hotel.	信上写明由酒店转交给玛雅。
walk-out	The dispute led to a brief walk-out.	争端导致了一次短暂罢工。
point-of-sales	The team installed new point-of-sale displays.	团队安装了新的销售点展示架。
lineskipper	The lineskipper annoyed everyone waiting patiently.	插队者惹恼了所有耐心等候的人。
neomercantilist	The essay criticises a neomercantilist trade policy.	这篇文章批评了一项新重商主义贸易政策。
pickup	We arranged a pickup for tomorrow morning.	我们安排了明天早上取货。
despatch	We will despatch the parcel tomorrow.	我们明天会寄出包裹。
characterise	These features characterise the region's architecture.	这些特征体现了该地区建筑的特点。
statical	The engineer completed a statical analysis.	工程师完成了静力分析。
trolly	She pushed the trolly along the platform.	她沿着站台推着手推车。
acoustical	The hall needs better acoustical insulation.	这个大厅需要更好的隔音。
alumna	An alumna returned to address the students.	一位女校友返校向学生们致辞。
avidly	He read the travel journals avidly.	他如饥似渴地阅读那些旅行日记。
bifurcation	The path reaches a bifurcation near the stream.	小路在溪边出现了一个岔口。
burglarize	Someone tried to burglarize the empty house.	有人试图闯入空屋盗窃。
calefaction	The report examined the calefaction of the river.	报告考察了河水温度升高的情况。
cardiopulmonary	The course includes cardiopulmonary anatomy.	这门课程包括心肺解剖学。
centrality	The essay stresses the centrality of trust.	这篇文章强调了信任的核心地位。
collinear	These three points are collinear.	这三个点在同一直线上。
companionate	They enjoyed a warm, companionate marriage.	他们享有温暖、友爱的婚姻生活。
condominium	They bought a small condominium near the station.	他们在车站附近买了一套小公寓。
confederation	The states formed a loose confederation.	这些州组成了一个松散的邦联。
conservatively	She estimated the costs conservatively.	她谨慎地估算了费用。
culpability	The inquiry examined each official's culpability.	调查审查了每位官员的过失责任。
cursorial	The animal has long cursorial limbs.	这种动物有适于奔跑的长肢。
desegregation	The archive records the school's desegregation.	档案记录了学校废除种族隔离的过程。
excluder	A draught excluder fitted beneath the door.	门下装着一条挡风条。
extrapolation	The estimate relies on extrapolation from past data.	这项估计依赖于对过去数据的外推。
follicle	The diagram labels the hair follicle.	图中标出了毛囊。
foraging	The birds spent the morning foraging.	鸟儿们整个早晨都在觅食。
gadgeteering	His hobby of gadgeteering filled the workshop.	他爱发明小装置，整个工作间都摆满了作品。
hydroponic	The greenhouse uses a hydroponic system.	这座温室采用水培系统。
ideographic	The chart compares phonetic and ideographic writing.	图表比较了表音文字与表意文字。
imposition	The extra task felt like an unfair imposition.	额外的任务让人觉得是不公平的强加负担。
incineration	The report examined waste incineration.	报告考察了废物焚烧。
lactation	The textbook includes a chapter on lactation.	教科书有一章讲解泌乳。
lamellar	The material has a lamellar structure.	这种材料具有薄层状结构。
listlessness	His unusual listlessness worried his family.	他异乎寻常的无精打采让家人担心。
lysis	The experiment monitored cell lysis.	实验监测了细胞裂解。
maldistribution	The report identified a maldistribution of resources.	报告发现了资源分配不均的问题。
matriarch	The family gathered around its respected matriarch.	一家人聚在受人尊敬的女家长身边。
millipede	A millipede crawled beneath the leaves.	一条千足虫爬到了树叶下面。
mineralize	Over time, these deposits can mineralize.	随着时间推移，这些沉积物可能矿化。
noncommercial	The licence permits noncommercial use.	许可证允许非商业使用。
operagoer	The regular operagoer recognised the soprano immediately.	那位常看歌剧的观众立刻认出了女高音。
overcapitalize	The owners were warned not to overcapitalize the business.	业主受到提醒，不要对企业投入过多资本。
overpayment	The invoice shows an accidental overpayment.	发票显示了一笔意外的多付款。
perceptibly	The room grew perceptibly warmer.	房间明显变暖了。
personhood	The seminar explored philosophical ideas of personhood.	研讨会探讨了关于人格的哲学观念。
preflight	The pilot completed the preflight checks.	飞行员完成了起飞前检查。
pressboard	The cover was made of sturdy pressboard.	封面由结实的压制纸板制成。
refiner	The refiner processes raw sugar.	这家精炼厂加工原糖。
regionalization	The plan proposed regionalization of public services.	计划提出对公共服务实行区域化管理。
repousse	The silver bowl features elaborate repousse decoration.	这只银碗有精美的锤揲凸纹装饰。
resuscitation	The training room contained a resuscitation manikin.	培训室里有一个复苏训练人体模型。
sacralization	The essay examines the sacralization of political authority.	这篇文章考察了政治权力的神圣化。
salable	The repaired furniture is now salable.	修好的家具现在可以出售了。
scrubber	The factory installed a new gas scrubber.	工厂安装了一台新的气体洗涤器。
shortfall	The budget shows a small shortfall.	预算显示有一小笔缺口。
songbird	A songbird sang outside the window.	一只鸣禽在窗外歌唱。
startlingly	The two paintings are startlingly different.	这两幅画的差异惊人。
stave	One wooden stave had split.	一块桶板裂开了。
stinger	The diagram shows the insect's stinger.	图中展示了昆虫的螫针。
unconfined	The horses roamed unconfined across the meadow.	马儿们在草地上自由漫步。
undercapitalize	Do not undercapitalize the new venture.	不要让这个新项目投入资本不足。
unionist	The unionist spoke on behalf of the workers.	工会成员代表工人发言。
vertice	Mark each vertex of the triangle.	标出三角形的每一个顶点。
warbler	A warbler sang from the hedge.	一只莺在树篱里歌唱。
downsizing	The downsizing affected several departments.	裁员影响了几个部门。
radiometric	The team used radiometric measurements.	团队使用了辐射测量数据。
Pleistocene	The fossils date from the Pleistocene.	这些化石可追溯至更新世。
archaeopteryx	The exhibit includes a cast of Archaeopteryx.	展览中有一件始祖鸟化石铸模。
boll	The cotton boll began to open.	棉铃开始绽开。
lepidopter	A colourful lepidopter rested on the flower.	一只色彩鲜艳的鳞翅目昆虫停在花上。
myrmecophagous	The study examined the animal's myrmecophagous diet.	这项研究考察了这种动物以蚂蚁为食的习性。
bubonic	The historian studied accounts of bubonic plague.	历史学家研究了有关腺鼠疫的记述。
hypertherm	The medical museum displayed an old hypertherm.	医学博物馆展出了一台旧式人工发热机。
ibuprofen	The pharmacist checked the ibuprofen label.	药剂师检查了布洛芬的标签。
aliquant	Four is an aliquant part of ten.	四不能整除十。
aliquot	The technician measured an aliquot of the sample.	技术员量取了样品的一份等分试样。
factorization	The lesson introduces prime factorization.	这节课介绍质因数分解。
binomial	We expanded the binomial expression.	我们展开了这个二项式。
bisector	Draw the bisector of this angle.	画出这个角的平分线。
endpoint	Label the endpoint of the segment.	标出这条线段的端点。
transversal	A transversal crosses two parallel lines.	一条截线穿过两条平行线。
nonagon	She drew a regular nonagon.	她画了一个正九边形。
chronical	The old report describes a chronical complaint.	那份旧报告描述了一种慢性病症。
single-entry	The shop used a single-entry bookkeeping system.	这家店使用单式簿记系统。
bring about	Small changes can bring about lasting improvements.	小改变可以带来持久的改善。
paleozoologist	The paleozoologist examined the fossil bones.	古动物学家检查了化石骨骼。
better-off	The survey compared poorer and better-off households.	调查比较了贫困家庭与较富裕家庭。
compensatorily	The remaining system responded compensatorily to the loss.	剩余系统对损失作出了补偿性反应。
y-axis	Plot temperature on the y-axis.	把温度绘制在纵轴上。
VCD	We found an old VCD of the concert.	我们找到了一张录有这场音乐会的旧 VCD。
adj.	The dictionary labels the word adj.	词典将这个词标为形容词。
encrust	Mineral deposits can encrust the pipe.	矿物沉积物会在管道上结壳。
patriarchic	The novel depicts a strict patriarchic household.	小说描绘了一个严苛的家长制家庭。
apportionment	They agreed on the apportionment of costs.	他们就费用分摊达成了一致。
opal	Her ring contained a pale opal.	她的戒指上镶着一颗浅色蛋白石。
externality	The textbook uses pollution as an example of an externality.	教科书以污染为例说明外部性。
cascara	The historical pharmacy collection included cascara.	那批历史药房藏品中有鼠李皮制剂。
bluster	He tried to bluster his way past the guard.	他试图靠虚张声势越过警卫。
inactivate	The process aims to inactivate the enzyme.	这个过程旨在使酶失活。
grump	He began to grump about the weather.	他开始抱怨天气。
diction	Her clear diction made every word audible.	她清晰的吐字让每个词都听得清楚。
reliever	The coach called in a relief pitcher as the reliever.	教练叫了一名替补投手上场接替。
afoul	The proposal ran afoul of existing rules.	这项提案与现行规则相冲突。
outgas	Some materials outgas in a vacuum.	有些材料会在真空中释出气体。
Mesolithic	The museum displayed Mesolithic stone tools.	博物馆展出了中石器时代的石器。
focalize	The director chose to focalize the story through the child.	导演选择通过孩子的视角来呈现故事。
ideomotor	The experiment examined an ideomotor response.	实验考察了一种观念运动反应。
sledding	The negotiations faced tough sledding.	谈判进展艰难。
spinet	A small spinet stood by the window.	窗边放着一架小型钢琴。
ideologically	The two parties are ideologically opposed.	这两个政党在意识形态上对立。
immersive	The museum offers an immersive sound installation.	博物馆提供了一项沉浸式声音装置体验。
proximately	The two events are proximately related in time.	这两个事件在时间上紧密相邻。
narration	Her calm narration guided the audience through the film.	她平静的旁白引导观众看完整部影片。
firmness	The chair's firmness supported his back.	椅子的坚实程度为他的背部提供了支撑。
hurrah	The children shouted hurrah at the news.	孩子们听到消息后欢呼起来。
capacitance	The meter measures electrical capacitance.	这台仪表测量电容。
afflict	Drought can afflict the entire region.	干旱会使整个地区遭殃。
consign	They will consign the goods to a local agent.	他们将把货物托运给当地代理商。
destine	His early choices seemed to destine him for adventure.	他早年的选择似乎注定了他的冒险生涯。
sophisticate	As a seasoned sophisticate, she knew the city's best galleries.	作为见多识广的人，她熟知城里最好的画廊。
prefabricate	The factory can prefabricate the wall panels.	这家工厂能预制墙板。
repack	I had to repack my suitcase.	我不得不重新整理行李箱。
credential	The guard checked her credential.	警卫检查了她的证件。
walrus	A walrus rested on the ice.	一只海象在冰上休息。
mastodon	The museum displayed a mastodon skeleton.	博物馆展出了一具乳齿象骨架。
zygote	The diagram shows the formation of a zygote.	图中展示了受精卵的形成。
antic	His antic movements delighted the children.	他滑稽的动作逗乐了孩子们。
gall	His smug reply had the power to gall her.	他自鸣得意的回答足以惹恼她。
flak	The proposal drew flak from several critics.	这项提议招致了几位评论家的猛烈批评。
grille	Air flowed through the metal grille.	空气穿过金属格栅流通。
fluster	Unexpected interruptions rarely fluster her.	意外的打断很少使她慌乱。
muckrake	The newspaper promised to muckrake wherever corruption appeared.	这家报纸承诺，只要出现腐败就揭露丑闻。
layabout	His brother resented being called a layabout.	他弟弟讨厌被叫作游手好闲的人。
craven	The novel condemns the official's craven surrender.	小说谴责了那位官员怯懦的屈服。
harrow	The farmer pulled a harrow across the field.	农民拖着耙耕整田地。
indent	Please indent the first line.	请把第一行缩进。
aborigine	The historical document uses the dated label aborigine.	这份历史文献使用了过时的称呼 aborigine。
cur	A snarling cur blocked the alley.	一只咆哮的恶狗挡住了巷子。
allegation	She firmly denied the allegation.	她坚决否认了这项指控。
corrugate	The rollers corrugate the sheet metal.	滚轮把金属薄板压成波纹状。
calcify	These deposits can calcify over time.	这些沉积物会随着时间推移而钙化。
pullulate	The ponds pullulate with tiny creatures.	池塘里繁生着微小生物。
piddle	Don't piddle away the whole afternoon.	别把整个下午都浪费掉。
stonewall	The spokesperson continued to stonewall the reporters.	发言人继续拒绝向记者提供信息。
debouch	The streams debouch into a broad valley.	这些溪流流入一个宽阔的山谷。
garble	A poor connection can garble the message.	连接不良会使信息失真。
bate	She would not bate her demands.	她不愿降低自己的要求。
congest	Delivery vans often congest this narrow street.	送货车常使这条窄街拥堵。
straiten	Rising costs can straiten a family's finances.	成本上涨会使家庭经济陷入困境。
lop	We need to lop the damaged branches.	我们需要剪掉受损的树枝。
overreach	The company must not overreach its resources.	公司不能超出自身资源能力。
stylize	The artist chose to stylize the animal shapes.	艺术家选择将动物形态风格化。
disaffect	Unfair treatment can disaffect loyal employees.	不公平的待遇会使忠诚的员工产生不满。
dilapidate	Years of neglect can dilapidate a fine house.	多年的疏于维护会使好房子破败。
munition	The catalogue lists each type of munition.	目录列出了每一种军需品。
appall	Such cruelty would appall anyone.	这样的残忍会使任何人震惊。
hallow	The community gathers to hallow the memorial.	社区居民聚集起来向纪念碑致敬。
disgruntle	Repeated cancellations can disgruntle loyal customers.	反复取消会令忠实顾客不满。
passe	That style now seems passe.	那种风格现在显得过时了。
overbear	His loud voice could overbear every objection.	他的大嗓门能压过每一个反对声音。
excruciate	Persistent doubts continued to excruciate him.	挥之不去的疑虑继续折磨着他。
aggrieve	The unfair decision would aggrieve any employee.	这个不公平的决定会让任何员工感到委屈。
protozoan	A protozoan moved under the microscope.	显微镜下一只原生动物在移动。
superannuate	The institution planned to superannuate its ageing equipment.	该机构计划淘汰老化的设备。
premeditate	The detective asked whether he had time to premeditate.	侦探问他是否有时间预谋。
